source,target_x,target_y,gaze_x,gaze_y,error
balloon_pop,0.2,0.2,0.41048312592856345,0.4686200303838718,0.341262
balloon_pop,0.2,0.2,0.3703667065211265,0.4368707914660857,0.291775
balloon_pop,0.2,0.2,0.33537472449882794,0.4066237138557838,0.247022
balloon_pop,0.2,0.2,0.3079709650751891,0.37969849353383905,0.209641
balloon_pop,0.2,0.2,0.2866198884171763,0.3563854176155733,0.178772
balloon_pop,0.2,0.2,0.2697345554245429,0.33323237833569597,0.150379
balloon_pop,0.2,0.2,0.2697345554245429,0.3198009436337632,0.138619
balloon_pop,0.2,0.2,0.2697345554245429,0.30734694806747415,0.128009
balloon_pop,0.2,0.2,0.2697345554245429,0.2991131195246186,0.121187
balloon_pop,0.2,0.2,0.2697345554245429,0.29592311879845073,0.118592
balloon_pop,0.2,0.2,0.26282024252222597,0.29913787048075435,0.117366
balloon_pop,0.2,0.2,0.25139966226117355,0.30351750306772174,0.115576
balloon_pop,0.2,0.2,0.23820904927782577,0.30351750306772174,0.110344
balloon_pop,0.2,0.2,0.23008215459466386,0.30351750306772174,0.1078
balloon_pop,0.2,0.2,0.2246223140536754,0.3068553003151001,0.109655
balloon_pop,0.2,0.2,0.22001581695960978,0.30990799119385276,0.111716
balloon_pop,0.2,0.2,0.21692366389042328,0.30990799119385276,0.111203
balloon_pop,0.2,0.2,0.20959326682473478,0.30990799119385276,0.110326
balloon_pop,0.2,0.2,0.20072859677241783,0.30990799119385276,0.10991
balloon_pop,0.2,0.2,0.18923773955578949,0.3144111164401484,0.114916
balloon_pop,0.2,0.2,0.17798423084111323,0.3190132603684034,0.121032
balloon_pop,0.2,0.2,0.16557196961985196,0.32518023753817493,0.129828
balloon_pop,0.2,0.2,0.15233348455332674,0.3340276052268494,0.142252
balloon_pop,0.2,0.2,0.14191912251508373,0.34133756867512294,0.152806
balloon_pop,0.2,0.2,0.12951028629003453,0.3498870567530549,0.165635
balloon_pop,0.2,0.2,0.11155153390941883,0.3594754755164049,0.182361
balloon_pop,0.2,0.2,0.11155153390941883,0.34946124835060866,0.173672
balloon_pop,0.2,0.2,0.11155153390941883,0.3445229887540098,0.16944
balloon_pop,0.2,0.2,0.11462472374853146,0.3488579423589815,0.171603
balloon_pop,0.2,0.2,0.11947341462636811,0.35300445629185123,0.172901
balloon_pop,0.2,0.2,0.12427105272314967,0.35741394247036407,0.174683
balloon_pop,0.2,0.2,0.12950170104379738,0.3615981055029031,0.176306
balloon_pop,0.2,0.2,0.12950170104379738,0.36548445873351515,0.179875
balloon_pop,0.2,0.2,0.12950170104379738,0.37367293518305844,0.187436
balloon_pop,0.2,0.2,0.12950170104379738,0.38300318808548894,0.196113
balloon_pop,0.2,0.2,0.13537386370926174,0.38710720237695284,0.197954
balloon_pop,0.2,0.2,0.14688160978398407,0.38710720237695284,0.194501
balloon_pop,0.2,0.2,0.16094059733482735,0.38710720237695284,0.191141
balloon_pop,0.2,0.2,0.16487181960776562,0.3949289392776759,0.198069
balloon_pop,0.2,0.2,0.16883199170379576,0.3987954718431327,0.201224
balloon_pop,0.2,0.2,0.17240735273218932,0.3987954718431327,0.200701
balloon_pop,0.2,0.2,0.17979113361694046,0.3987954718431327,0.19982
balloon_pop,0.2,0.2,0.1892438775235501,0.3987954718431327,0.199086
balloon_pop,0.2,0.2,0.19657500559587468,0.3987954718431327,0.198825
balloon_pop,0.2,0.2,0.20179691617817866,0.3987954718431327,0.198804
balloon_pop,0.2,0.2,0.19399470900636606,0.4033821853389451,0.203471
balloon_pop,0.2,0.2,0.18855165664638324,0.40743086222659797,0.207747
balloon_pop,0.2,0.2,0.18855165664638324,0.41123546831235525,0.211545
balloon_pop,0.2,0.2,0.18855165664638324,0.41453023964309577,0.214835
balloon_pop,0.2,0.2,0.1934383352462623,0.41893516833509603,0.219033
balloon_pop,0.2,0.2,0.20217726962038218,0.4257131018487238,0.225724
balloon_pop,0.2,0.2,0.21321426100164234,0.43235891374340446,0.232734
balloon_pop,0.2,0.2,0.22412410752087641,0.4374169077696947,0.238639
balloon_pop,0.2,0.2,0.23663483434782986,0.4374169077696947,0.240227
balloon_pop,0.2,0.2,0.2495049825058587,0.4374169077696947,0.242523
balloon_pop,0.2,0.2,0.2605451260388617,0.4374169077696947,0.245015
balloon_pop,0.2,0.2,0.2699597446316773,0.4374169077696947,0.24751
balloon_pop,0.2,0.2,0.2770843450943107,0.43267652694380626,0.245113
balloon_pop,0.2,0.2,0.28210216480886524,0.4277820726823437,0.242127
balloon_pop,0.2,0.2,0.28210216480886524,0.4233098842606523,0.237925
balloon_pop,0.2,0.2,0.28210216480886524,0.42029543825068016,0.235098
balloon_pop,0.2,0.2,0.27728640175862257,0.4162708431868175,0.229666
balloon_pop,0.2,0.2,0.27728640175862257,0.41226025015358286,0.225893
balloon_pop,0.2,0.2,0.27374602813269666,0.408200420897852,0.220875
balloon_pop,0.2,0.2,0.26939278804700895,0.4045716423376239,0.216021
balloon_pop,0.2,0.2,0.2649153832393817,0.4012134161417994,0.211426
balloon_pop,0.2,0.2,0.25999164983118783,0.3977893353518789,0.206687
balloon_pop,0.2,0.2,0.25333474569783965,0.39273916468252024,0.199982
balloon_pop,0.2,0.2,0.2464709582586312,0.3852804512441911,0.191019
balloon_pop,0.2,0.2,0.24131308235512783,0.3779797644540673,0.182712
balloon_pop,0.2,0.2,0.24131308235512783,0.3691949455941387,0.174166
balloon_pop,0.2,0.2,0.24131308235512783,0.36517499047161894,0.170263
balloon_pop,0.2,0.2,0.24131308235512783,0.3606586172121389,0.165885
balloon_pop,0.2,0.2,0.24131308235512783,0.3571203754597996,0.162461
balloon_pop,0.2,0.2,0.23828537599062802,0.35319140478710764,0.157903
balloon_pop,0.2,0.2,0.2345696648845536,0.3483156170597237,0.152291
balloon_pop,0.2,0.2,0.23108360696779778,0.3440662286783425,0.147381
balloon_pop,0.2,0.2,0.22366434150986625,0.3386252694293458,0.140631
balloon_pop,0.2,0.2,0.2178197920887072,0.33441024294213917,0.135586
balloon_pop,0.2,0.2,0.21343877092258276,0.33101198120943975,0.131699
balloon_pop,0.2,0.2,0.21027964944746907,0.33101198120943975,0.131415
balloon_pop,0.2,0.2,0.20689722252990692,0.334013580139748,0.134191
balloon_pop,0.2,0.2,0.20238885863852857,0.33713318850951257,0.137154
balloon_pop,0.2,0.2,0.19786090419736907,0.3411952702568213,0.141211
balloon_pop,0.2,0.2,0.19291318342137018,0.3451759989156843,0.145349
balloon_pop,0.2,0.2,0.18724338934123158,0.34915589374710476,0.1497
balloon_pop,0.2,0.2,0.18724338934123158,0.3523768204749823,0.15291
balloon_pop,0.2,0.2,0.19186230112785718,0.3523768204749823,0.152594
balloon_pop,0.2,0.2,0.20086616728076206,0.3523768204749823,0.152379
balloon_pop,0.2,0.2,0.21708499229903883,0.34760163608621575,0.148587
balloon_pop,0.2,0.2,0.24210115734812138,0.33502205455177647,0.141434
balloon_pop,0.2,0.2,0.2676049507457746,0.31881085301127554,0.136698
balloon_pop,0.2,0.2,0.29003552264395716,0.3042296055786597,0.137732
balloon_pop,0.2,0.2,0.3098569290327696,0.2915227799177152,0.142986
balloon_pop,0.2,0.2,0.3233737880374,0.283338337822102,0.148884
balloon_pop,0.2,0.2,0.3291712957912015,0.283338337822102,0.153722
balloon_pop,0.2,0.2,0.3258002832321256,0.2868060139138471,0.152843
balloon_pop,0.2,0.2,0.31470083957561956,0.2952701027702766,0.149106
balloon_pop,0.2,0.2,0.30194395632089055,0.30519743085359524,0.146489
balloon_pop,0.2,0.2,0.2914155851454897,0.31390441777966505,0.146051
balloon_pop,0.2,0.2,0.28314214871021315,0.3202855225747028,0.146223
balloon_pop,0.2,0.2,0.2760889056502812,0.3245186554159554,0.145926
balloon_pop,0.2,0.2,0.26799183996454956,0.3277090269837518,0.144681
balloon_pop,0.2,0.2,0.2544741762060822,0.33156576098643376,0.142397
balloon_pop,0.2,0.2,0.24164959039155112,0.33473038014321976,0.141021
balloon_pop,0.2,0.2,0.22813531416708466,0.33803801053137683,0.140876
balloon_pop,0.2,0.2,0.21438491268788556,0.33221151631715234,0.132992
balloon_pop,0.2,0.2,0.19961261519550413,0.32846689274145047,0.128467
balloon_pop,0.2,0.2,0.1827185040291086,0.32846689274145047,0.129624
balloon_pop,0.2,0.2,0.16656157779393527,0.32846689274145047,0.132747
balloon_pop,0.2,0.2,0.1574134725573333,0.32514636521908,0.132194
balloon_pop,0.2,0.2,0.1531584314176901,0.32514636521908,0.133625
balloon_pop,0.2,0.2,0.14983015693116944,0.32865137382031795,0.138088
balloon_pop,0.2,0.2,0.14983015693116944,0.3318110865501469,0.141036
balloon_pop,0.2,0.2,0.14983015693116944,0.33536852856699056,0.144366
balloon_pop,0.2,0.2,0.14983015693116944,0.33853343093921984,0.147338
balloon_pop,0.2,0.2,0.14359363401863506,0.3426385429508735,0.153387
balloon_pop,0.2,0.2,0.13899160557860565,0.3458154422507964,0.158064
balloon_pop,0.2,0.2,0.13587891447294273,0.3458154422507964,0.159291
balloon_pop,0.2,0.2,0.13587891447294273,0.35058198476075075,0.163666
balloon_pop,0.2,0.2,0.13587891447294273,0.353622405254171,0.166467
balloon_pop,0.2,0.2,0.13587891447294273,0.3590237288721957,0.171464
balloon_pop,0.2,0.2,0.13268060693661235,0.36251716759552294,0.175908
balloon_pop,0.2,0.2,0.13268060693661235,0.3657454240961655,0.178895
balloon_pop,0.2,0.2,0.137322384597692,0.3657454240961655,0.177201
balloon_pop,0.2,0.2,0.14833579513899608,0.36238752017369513,0.170408
balloon_pop,0.2,0.2,0.15836101122839774,0.3592343137255168,0.164588
balloon_pop,0.2,0.2,0.16316365597987414,0.3592343137255168,0.16344
balloon_pop,0.2,0.2,0.15811730676651847,0.36597335873555287,0.171176
balloon_pop,0.2,0.2,0.15811730676651847,0.37025520568077674,0.175331
balloon_pop,0.2,0.2,0.1625069609320246,0.37025520568077674,0.174335
balloon_pop,0.2,0.2,0.1672274915062426,0.37025520568077674,0.173381
balloon_pop,0.2,0.2,0.17510344316832227,0.37025520568077674,0.172066
balloon_pop,0.2,0.2,0.1824729925737686,0.37025520568077674,0.171155
balloon_pop,0.2,0.2,0.18883088298273087,0.37025520568077674,0.170621
balloon_pop,0.2,0.2,0.1922786577489728,0.3668261510416399,0.167005
balloon_pop,0.2,0.2,0.19584307304345888,0.3668261510416399,0.166878
balloon_pop,0.2,0.2,0.1992948725625316,0.3635997140233627,0.163601
balloon_pop,0.2,0.2,0.1992948725625316,0.3602967347271361,0.160298
balloon_pop,0.2,0.2,0.20299818793703622,0.3561344081405406,0.156163
balloon_pop,0.2,0.2,0.2078631424524578,0.3519378305865855,0.152141
balloon_pop,0.2,0.2,0.21395079321222157,0.3476572864102418,0.148315
balloon_pop,0.2,0.2,0.2208016876017539,0.34349274614030173,0.144993
balloon_pop,0.2,0.2,0.22725590454716021,0.339994079055137,0.142623
balloon_pop,0.2,0.2,0.23619432774693752,0.3347567049759991,0.139533
balloon_pop,0.2,0.2,0.2469405837090165,0.3283751227022622,0.136688
balloon_pop,0.2,0.2,0.25764790202066434,0.32095734354758654,0.133992
balloon_pop,0.2,0.2,0.2664305797491907,0.3150852683296288,0.132882
balloon_pop,0.2,0.2,0.27172047484263623,0.3099783316345428,0.131298
balloon_pop,0.2,0.2,0.27172047484263623,0.3069360058363805,0.12876
balloon_pop,0.2,0.2,0.26645722261925614,0.3069360058363805,0.125904
balloon_pop,0.2,0.2,0.2582565651720746,0.3069360058363805,0.121775
balloon_pop,0.2,0.2,0.2519424575964624,0.30048781891695553,0.113119
balloon_pop,0.2,0.2,0.24473200373047743,0.2928189970542179,0.103036
balloon_pop,0.2,0.2,0.23846209290997886,0.28825285727115346,0.09627
balloon_pop,0.2,0.2,0.23399110332826878,0.28825285727115346,0.094573
balloon_pop,0.2,0.2,0.22974604293519324,0.28825285727115346,0.093131
balloon_pop,0.2,0.2,0.2244109755051983,0.2850602594575999,0.088494
balloon_pop,0.2,0.2,0.21846529520701283,0.28186720029562834,0.083924
balloon_pop,0.2,0.2,0.2129949447311122,0.28186720029562834,0.082892
balloon_pop,0.2,0.2,0.20937351266518456,0.28186720029562834,0.082402
balloon_pop,0.2,0.2,0.20937351266518456,0.28649946112855484,0.087006
balloon_pop,0.2,0.2,0.20937351266518456,0.2907748103006287,0.091257
balloon_pop,0.2,0.2,0.20520811208856612,0.294937213536024,0.09508
balloon_pop,0.2,0.2,0.196134185627877,0.30090754094618066,0.100982
balloon_pop,0.2,0.2,0.23008832522293046,0.30090754094618066,0.105298
balloon_pop,0.2,0.2,0.2364334018140824,0.2776001820816638,0.085727
balloon_pop,0.2,0.2,0.2364334018140824,0.26019156303153257,0.070359
balloon_pop,0.2,0.2,0.2364334018140824,0.24775761301875002,0.060068
balloon_pop,0.2,0.2,0.2364334018140824,0.2394701278169646,0.053715
balloon_pop,0.2,0.2,0.2364334018140824,0.23548112884581995,0.050856
balloon_pop,0.2,0.2,0.23137763629117283,0.2397515249990075,0.050643
balloon_pop,0.2,0.2,0.2197312838957391,0.2510967069425481,0.054774
balloon_pop,0.2,0.2,0.20999470597692502,0.26342481186383887,0.064207
balloon_pop,0.2,0.2,0.2048331159795016,0.2728633238560728,0.073023
balloon_pop,0.2,0.2,0.2048331159795016,0.27969528844278374,0.079842
balloon_pop,0.2,0.2,0.2048331159795016,0.28408730664586046,0.084226
balloon_pop,0.2,0.2,0.20815453134482198,0.28408730664586046,0.084482
balloon_pop,0.2,0.2,0.2153824627385863,0.27428129908645305,0.075857
balloon_pop,0.2,0.2,0.2153824627385863,0.26428507305108906,0.0661
balloon_pop,0.2,0.2,0.20455987379611174,0.26428507305108906,0.064447
balloon_pop,0.2,0.2,0.1825060814834862,0.2705250112948235,0.072662
balloon_pop,0.2,0.2,0.15729348621064457,0.2774575190996385,0.088451
balloon_pop,0.2,0.2,0.1411125389073959,0.2774575190996385,0.097301
balloon_pop,0.2,0.2,0.1343728503986278,0.27233770684914405,0.097671
balloon_pop,0.2,0.2,0.1343728503986278,0.26759490024820304,0.094212
balloon_pop,0.2,0.2,0.1343728503986278,0.2629605117160724,0.090945
balloon_pop,0.2,0.2,0.1412982845666073,0.2576159827813317,0.082253
balloon_pop,0.2,0.2,0.16753609486906157,0.24284724024678062,0.053757
balloon_pop,0.2,0.2,0.20710105051292538,0.228015429260634,0.028901
balloon_pop,0.2,0.2,0.2309767707458478,0.22386856990012133,0.039106
balloon_pop,0.2,0.2,0.2509518661510669,0.22386856990012133,0.056265
balloon_pop,0.2,0.2,0.26615363956889404,0.22386856990012133,0.070328
balloon_pop,0.2,0.2,0.2757437042332056,0.2310142716992623,0.081847
balloon_pop,0.2,0.2,0.28505143505642405,0.2343336517059001,0.09172
balloon_pop,0.2,0.2,0.29769064078157514,0.22912750885970404,0.101941
balloon_pop,0.2,0.2,0.3135665565588906,0.22912750885970404,0.117242
balloon_pop,0.8,0.2,0.3135665565588906,0.22912750885970404,0.487305
balloon_pop,0.8,0.2,0.3135665565588906,0.24029079689215213,0.488099
balloon_pop,0.8,0.2,0.3068417952518853,0.26061017823209376,0.496869
balloon_pop,0.8,0.2,0.29223346896435304,0.2836265634028333,0.514607
balloon_pop,0.8,0.2,0.2780490549939981,0.30374006803830206,0.53216
balloon_pop,0.8,0.2,0.26450338191264067,0.3189538691095417,0.54855
balloon_pop,0.8,0.2,0.25217868035006896,0.33038323101323863,0.563123
balloon_pop,0.8,0.2,0.24183098492048966,0.3374109559190727,0.574834
balloon_pop,0.8,0.2,0.23876709595648843,0.3374109559190727,0.57781
balloon_pop,0.8,0.2,0.24508917668092522,0.33267770592347967,0.570552
balloon_pop,0.8,0.2,0.2560651136466018,0.32600115453880374,0.558338
balloon_pop,0.8,0.2,0.2693359631719049,0.31795923891658173,0.543616
balloon_pop,0.8,0.2,0.28048002278493156,0.310635230088379,0.53117
balloon_pop,0.8,0.2,0.2874863215208119,0.3054129178164059,0.523242
balloon_pop,0.8,0.2,0.2936440447340909,0.30098746252109054,0.516328
balloon_pop,0.8,0.2,0.29722822416944983,0.29697158732707807,0.512038
balloon_pop,0.8,0.2,0.32221170458931003,0.29061787591510757,0.486306
balloon_pop,0.8,0.2,0.3628050463748341,0.2848836816866713,0.445359
balloon_pop,0.8,0.2,0.4084345871750571,0.2848836816866713,0.40066
balloon_pop,0.8,0.2,0.4886927502781655,0.3078019280708565,0.329444
balloon_pop,0.8,0.2,0.6010401631787752,0.33662816659580697,0.241355
balloon_pop,0.8,0.2,0.7115149432197113,0.3634868577363163,0.185897
balloon_pop,0.8,0.2,0.8604116488253919,0.3786225052237757,0.188562
balloon_pop,0.8,0.2,1.0,0.39137853731529476,0.276814
balloon_pop,0.8,0.2,1.0,0.40021712444868607,0.282996
balloon_pop,0.8,0.2,1.0,0.41146533215648085,0.291063
balloon_pop,0.8,0.2,1.0,0.4186455268034527,0.296321
balloon_pop,0.8,0.2,1.0,0.4292250008024084,0.304211
balloon_pop,0.8,0.2,1.0,0.4367292226596775,0.309904
balloon_pop,0.8,0.2,1.0,0.45456028345463145,0.32373
balloon_pop,0.8,0.2,1.0,0.4720308697888752,0.33764
balloon_pop,0.8,0.2,1.0,0.47606014372459105,0.340895
balloon_pop,0.8,0.2,1.0,0.47220882179215057,0.337783
balloon_pop,0.8,0.2,1.0,0.46743027026428985,0.333945
balloon_pop,0.8,0.2,1.0,0.4624207226674179,0.329946
balloon_pop,0.8,0.2,1.0,0.44780236967183634,0.318443
balloon_pop,0.8,0.2,1.0,0.4214290670335008,0.29838
balloon_pop,0.8,0.2,1.0,0.39074489923679706,0.276376
balloon_pop,0.8,0.2,1.0,0.36835545505092726,0.261426
balloon_pop,0.8,0.2,1.0,0.34900055237395766,0.249402
balloon_pop,0.8,0.2,0.9911959074476637,0.3331825847713368,0.23301
balloon_pop,0.8,0.2,0.9694007309095605,0.3220989735625196,0.208818
balloon_pop,0.8,0.2,0.956414969491169,0.31280581922449335,0.192849
balloon_pop,0.8,0.2,0.9467039245233221,0.3090190535837144,0.182776
balloon_pop,0.8,0.2,0.9379533617741223,0.3090190535837144,0.17583
balloon_pop,0.8,0.2,0.9246662292972834,0.3033256276769868,0.161919
balloon_pop,0.8,0.2,0.8994384709832686,0.29948284732367536,0.140659
balloon_pop,0.8,0.2,0.868687238640852,0.29559511255241083,0.117713
balloon_pop,0.8,0.2,0.8427210377918661,0.29559511255241083,0.104707
balloon_pop,0.8,0.2,0.8205128772779788,0.3018116610565139,0.103858
balloon_pop,0.8,0.2,0.8009792231645696,0.3077256037946945,0.10773
balloon_pop,0.8,0.2,0.783753507914366,0.31357093646565704,0.114727
balloon_pop,0.8,0.2,0.7613311290894085,0.31357093646565704,0.119973
balloon_pop,0.8,0.2,0.7376955364687963,0.31357093646565704,0.129538
balloon_pop,0.8,0.2,0.7166171283745779,0.31671771114458,0.143442
balloon_pop,0.8,0.2,0.6971170034623,0.31671771114458,0.155589
balloon_pop,0.8,0.2,0.6803908641170319,0.31671771114458,0.167121
balloon_pop,0.8,0.2,0.6645067281462153,0.3223457630959191,0.182557
balloon_pop,0.8,0.2,0.6407843460319969,0.3335131422101181,0.207787
balloon_pop,0.8,0.2,0.6117242745692832,0.3543667055428156,0.243468
balloon_pop,0.8,0.2,0.5939904009646342,0.3692435258461005,0.266615
balloon_pop,0.8,0.2,0.5839439160941606,0.37955829992206735,0.28093
balloon_pop,0.8,0.2,0.5839439160941606,0.3850431667316121,0.284467
balloon_pop,0.8,0.2,0.5923589267875177,0.38192090754715213,0.276062
balloon_pop,0.8,0.2,0.614156553451262,0.3737787864862815,0.254434
balloon_pop,0.8,0.2,0.6486325609817161,0.35961882279205326,0.219978
balloon_pop,0.8,0.2,0.6814058899303641,0.35210915125498776,0.192878
balloon_pop,0.8,0.2,0.713199425795958,0.35210915125498776,0.175133
balloon_pop,0.8,0.2,0.756033687696827,0.3489795597283284,0.155332
balloon_pop,0.8,0.2,0.798349768977878,0.34176778280765396,0.141777
balloon_pop,0.8,0.2,0.8251834469024935,0.3365804631493797,0.138883
balloon_pop,0.8,0.2,0.8379018872863556,0.3365804631493797,0.141742
balloon_pop,0.8,0.2,0.8440297063262783,0.3365804631493797,0.143502
balloon_pop,0.8,0.2,0.848636414715156,0.3365804631493797,0.144982
balloon_pop,0.8,0.2,0.8396386574623734,0.3365804631493797,0.142216
balloon_pop,0.8,0.2,0.8260339002326268,0.3365804631493797,0.13904
balloon_pop,0.8,0.2,0.8138103116944804,0.3365804631493797,0.137277
balloon_pop,0.8,0.2,0.8015512947139545,0.3365804631493797,0.136589
balloon_pop,0.8,0.2,0.7921642818907086,0.3365804631493797,0.136805
balloon_pop,0.8,0.2,0.7819397108921196,0.3365804631493797,0.137769
balloon_pop,0.8,0.2,0.7660880117563713,0.33293668265422294,0.137194
balloon_pop,0.8,0.2,0.746589993791243,0.3238582151973101,0.134883
balloon_pop,0.8,0.2,0.7313998641927253,0.3185120789106204,0.136935
balloon_pop,0.8,0.2,0.7191936948920192,0.315429853570339,0.140903
balloon_pop,0.8,0.2,0.7097631920461878,0.315429853570339,0.146515
balloon_pop,0.8,0.2,0.683621228704561,0.3248187958892941,0.170657
balloon_pop,0.8,0.2,0.6676980943042453,0.33262982881080533,0.187335
balloon_pop,0.8,0.2,0.6556988168697796,0.33860621225901344,0.200086
balloon_pop,0.8,0.2,0.6486741602732492,0.3427920478761168,0.20806
balloon_pop,0.8,0.2,0.6456242685766698,0.3427920478761168,0.210289
balloon_pop,0.8,0.2,0.6456242685766698,0.3473936704440008,0.21344
balloon_pop,0.8,0.2,0.6456242685766698,0.35460848604620476,0.218485
balloon_pop,0.8,0.2,0.6456242685766698,0.35953559000304475,0.221999
balloon_pop,0.8,0.2,0.661778925730246,0.3560110776445057,0.208433
balloon_pop,0.8,0.2,0.6972860463903161,0.3422369276009173,0.175447
balloon_pop,0.8,0.2,0.7301146133369665,0.33902150885603066,0.155599
balloon_pop,0.8,0.2,0.7680930307050113,0.33135590589773334,0.135176
balloon_pop,0.8,0.2,0.8100869627429363,0.32351436462475003,0.123926
balloon_pop,0.8,0.2,0.8410845312100281,0.3190968710430234,0.125984
balloon_pop,0.8,0.2,0.861138567605117,0.3190968710430234,0.133873
balloon_pop,0.8,0.2,0.8798919948079218,0.3160174549838474,0.140864
balloon_pop,0.8,0.2,0.8918246979423456,0.3160174549838474,0.147959
balloon_pop,0.8,0.2,0.8918246979423456,0.32005896211274504,0.151149
balloon_pop,0.8,0.2,0.8880210056645397,0.32005896211274504,0.148869
balloon_pop,0.8,0.2,0.8727777238469677,0.3140108007008663,0.135259
balloon_pop,0.8,0.2,0.8609385727710355,0.3086010246070908,0.12453
balloon_pop,0.8,0.2,0.8522012959578332,0.3046954550400055,0.116988
balloon_pop,0.8,0.2,0.83921065027818,0.3046954550400055,0.111797
balloon_pop,0.8,0.2,0.8205756756610754,0.3046954550400055,0.106698
balloon_pop,0.8,0.2,0.7869039607863031,0.316647071351426,0.11738
balloon_pop,0.8,0.2,0.749978645237704,0.3323268046796046,0.141466
balloon_pop,0.8,0.2,0.7054678572011109,0.35684921789192414,0.183134
balloon_pop,0.8,0.2,0.6652071742477634,0.38483906872930407,0.228768
balloon_pop,0.8,0.2,0.6446832198174587,0.4043892485733968,0.256707
balloon_pop,0.8,0.2,0.6369860708072879,0.415636439553228,0.270319
balloon_pop,0.8,0.2,0.6334621074431255,0.42237814712640187,0.277825
balloon_pop,0.8,0.2,0.6456643258189079,0.41609388101103906,0.265549
balloon_pop,0.8,0.2,0.6572232616738793,0.4097929450156639,0.253768
balloon_pop,0.8,0.2,0.6714053095623478,0.4027501697094446,0.240092
balloon_pop,0.8,0.2,0.6864253144079777,0.3986423850583698,0.228819
balloon_pop,0.8,0.2,0.6967370164790609,0.3986423850583698,0.22388
balloon_pop,0.8,0.2,0.7023208058488574,0.3986423850583698,0.221359
balloon_pop,0.8,0.2,0.706592059049435,0.40206343434444386,0.222609
balloon_pop,0.8,0.2,0.7107676160963117,0.40206343434444386,0.220889
balloon_pop,0.8,0.2,0.7198777410413093,0.40206343434444386,0.217369
balloon_pop,0.8,0.2,0.7325916780832137,0.40206343434444386,0.213011
balloon_pop,0.8,0.2,0.7473176205163878,0.40206343434444386,0.208818
balloon_pop,0.8,0.2,0.7615516425995164,0.40206343434444386,0.205689
balloon_pop,0.8,0.2,0.772632761821769,0.3988465363688804,0.200721
balloon_pop,0.8,0.2,0.7822768904494012,0.3988465363688804,0.199635
balloon_pop,0.8,0.2,0.7875089524975765,0.3988465363688804,0.199238
balloon_pop,0.8,0.2,0.7943167719784292,0.3988465363688804,0.198928
balloon_pop,0.8,0.2,0.8028858093507437,0.3947766799951763,0.194798
balloon_pop,0.8,0.2,0.8116371559999875,0.38959910964343725,0.189956
balloon_pop,0.8,0.2,0.8189413157869344,0.385771506110942,0.186735
balloon_pop,0.8,0.2,0.8252690558091592,0.3817478510298796,0.183496
balloon_pop,0.8,0.2,0.8294280112400607,0.3786488868398259,0.181056
balloon_pop,0.8,0.2,0.8325233234858254,0.3786488868398259,0.181585
balloon_pop,0.8,0.2,0.8289758030928511,0.3786488868398259,0.180983
balloon_pop,0.8,0.2,0.8247806324013742,0.3786488868398259,0.180359
balloon_pop,0.8,0.2,0.8209562313434994,0.3786488868398259,0.179874
balloon_pop,0.8,0.2,0.8168165284730244,0.3786488868398259,0.179439
balloon_pop,0.8,0.2,0.8168165284730244,0.37445294094046555,0.175262
balloon_pop,0.8,0.2,0.8168165284730244,0.3695794854844824,0.170411
balloon_pop,0.8,0.2,0.8128087767276002,0.36530040401930514,0.165796
balloon_pop,0.8,0.2,0.807755781250213,0.36077120227284953,0.160958
balloon_pop,0.8,0.2,0.8027264989883197,0.3569160192489762,0.15694
balloon_pop,0.8,0.2,0.7983640360178312,0.3536231367800663,0.153632
balloon_pop,0.8,0.2,0.7943217613343361,0.3536231367800663,0.153728
balloon_pop,0.8,0.2,0.7906418016135847,0.3536231367800663,0.153908
balloon_pop,0.8,0.2,0.7872330522494307,0.3536231367800663,0.154153
balloon_pop,0.8,0.2,0.7821994228860927,0.3572975558667525,0.158302
balloon_pop,0.8,0.2,0.7773465853849593,0.36172359364512896,0.163302
balloon_pop,0.8,0.2,0.7716638372411238,0.3663778294906133,0.168774
balloon_pop,0.8,0.2,0.7645604868196573,0.3703857146838425,0.174032
balloon_pop,0.8,0.2,0.7589913188553272,0.3703857146838425,0.175251
balloon_pop,0.8,0.2,0.7546845172491004,0.3703857146838425,0.176309
balloon_pop,0.8,0.2,0.7506496536569862,0.3703857146838425,0.177389
balloon_pop,0.8,0.2,0.7506496536569862,0.3744566059944601,0.181302
balloon_pop,0.8,0.2,0.7506496536569862,0.37767648419868494,0.184403
balloon_pop,0.8,0.2,0.7554624092832326,0.3811681183579849,0.186562
balloon_pop,0.8,0.2,0.7612063421439031,0.3845396677413704,0.188573
balloon_pop,0.8,0.2,0.7656475680291197,0.3845396677413704,0.18771
balloon_pop,0.8,0.2,0.7656475680291197,0.3879413135706865,0.191055
balloon_pop,0.8,0.2,0.7656475680291197,0.39099170676648415,0.194056
balloon_pop,0.8,0.2,0.7656475680291197,0.39408948367136515,0.197106
balloon_pop,0.8,0.2,0.7656475680291197,0.3971772585153956,0.200147
balloon_pop,0.8,0.2,0.7606366508295448,0.4008596359054508,0.20468
balloon_pop,0.8,0.2,0.7571507588625548,0.40405633821542464,0.208507
balloon_pop,0.8,0.2,0.7531895684476134,0.40767673410490723,0.212887
balloon_pop,0.8,0.2,0.7494794443795194,0.40767673410490723,0.213733
balloon_pop,0.8,0.2,0.7556097432366756,0.41069603596959836,0.215321
balloon_pop,0.8,0.2,0.7633244491869753,0.41069603596959836,0.213864
balloon_pop,0.8,0.2,0.7718946047009146,0.41069603596959836,0.212562
